Time,Region,value
2061,REF,35594.87539
2061,SSA,11751.99581
2061,USA,73330.50186
2062,CAZ,62552.1056
2062,CHA,49945.59639
2062,EUR,58434.12548
2062,IND,22910.8299
2062,JPN,56348.39553
2062,LAM,32090.5847
2062,MEA,30910.33756
2062,NEU,46549.22732
2062,OAS,23526.88844
2062,REF,36275.53164
2062,SSA,12233.55759
2062,USA,73742.13582
2063,CAZ,63267.36571
2063,CHA,50681.75852
2063,EUR,59271.82012
2063,IND,23488.53865
2063,JPN,57037.39764
2063,LAM,32797.52174
2063,MEA,31476.60851
2063,NEU,47305.07358
2063,OAS,24026.84618
2063,REF,36958.49292
2063,SSA,12706.4816
2063,USA,74149.77883
2064,CAZ,63974.7388
2064,CHA,51431.71437
2064,EUR,60110.39489
2064,IND,24066.90859
2064,JPN,57736.28415
2064,LAM,33506.66286
2064,MEA,32039.21766
2064,NEU,48062.93556
2064,OAS,24526.299
2064,REF,37643.77097
2064,SSA,13170.99819
2064,USA,74553.48866
2065,CAZ,64674.35462
2065,CHA,52195.85528
2065,EUR,60949.85118
2065,IND,24645.94085
2065,JPN,58445.26929
2065,LAM,34218.0184
2065,MEA,32598.20043
2065,NEU,48822.82135
2065,OAS,25025.24764
2065,REF,38331.37759
2065,SSA,13627.32956
2065,USA,74953.32195
2066,CAZ,65486.04719
2066,CHA,52912.13586
2066,EUR,61832.00469
2066,IND,25263.1881
2066,JPN,59169.47198
2066,LAM,34970.81743
2066,MEA,33229.01492
2066,NEU,49629.03957
2066,OAS,25583.18935
2066,REF,39035.58497
2066,SSA,14202.62867
2066,USA,75355.45393
2067,CAZ,66288.76028
2067,CHA,53642.14266
2067,EUR,62714.54466
2067,IND,25882.28468
2067,JPN,59904.64302
2067,LAM,35727.1984
2067,MEA,33857.03454
2067,NEU,50438.1692
2067,OAS,26141.48354
2067,REF,39742.49706
2067,SSA,14769.19266
2067,USA,75753.69017
2068,CAZ,67082.64209
2068,CHA,54386.27407
2068,EUR,63597.47136
2068,IND,26503.23893
2068,JPN,60651.03347
2068,LAM,36487.18692
2068,MEA,34482.27783
2068,NEU,51250.22606
2068,OAS,26700.13053
2068,REF,40452.12946
2068,SSA,15327.21898
2068,USA,76148.087
2069,CAZ,67867.83755
2069,CHA,55144.94403
2069,EUR,64480.78503
2069,IND,27126.05921
2069,JPN,61408.90215
2069,LAM,37250.80887
2069,MEA,35104.76314
2069,NEU,52065.22604
2069,OAS,27259.13066
2069,REF,41164.4979
2069,SSA,15876.89918
2069,USA,76538.69968
2070,CAZ,68644.48845
2070,CHA,55918.58281
2070,EUR,65364.48594
2070,IND,27750.75395
2070,JPN,62178.51587
2070,LAM,38018.09037
2070,MEA,35724.50869
2070,NEU,52883.1852
2070,OAS,27818.48428
2070,REF,41879.61824
2070,SSA,16418.41911
2070,USA,76925.58241
2071,CAZ,69492.7012
2071,CHA,56623.16372
2071,EUR,66266.3061
2071,IND,28407.77452
2071,JPN,62938.09431
2071,LAM,38829.54208
2071,MEA,36411.0021
2071,NEU,53733.06735
2071,OAS,28434.03372
2071,REF,42575.51746
2071,SSA,17084.1457
2071,USA,77321.59954
2072,CAZ,70331.75638
2072,CHA,57341.52287
2072,EUR,67167.71971
2072,IND,29067.81787
2072,JPN,63709.2376
2072,LAM,39646.05616
2072,MEA,37095.68011
2072,NEU,54586.6724
2072,OAS,29050.95148
2072,REF,43274.01804
2072,SSA,17741.60888
2072,USA,77713.91794
2073,CAZ,71161.80149
2073,CHA,58074.06841
2073,EUR,68068.72705
2073,IND,29730.90492
2073,JPN,64492.21186
2073,LAM,40467.68013
2073,MEA,37778.5499
2073,NEU,55444.02488
2073,OAS,29669.24213
2073,REF,43975.13458
2073,SSA,18390.96155
2073,USA,78102.5892
2074,CAZ,71982.98089
2074,CHA,58821.22476
2074,EUR,68969.32838
2074,IND,30397.05677
2074,JPN,65287.29147
2074,LAM,41294.46211
2074,MEA,38459.61863
2074,NEU,56305.1495
2074,OAS,30288.91025
2074,REF,44678.8818
2074,SSA,19032.35286
2074,USA,78487.66394
2075,CAZ,72795.43586
2075,CHA,59583.43347
2075,EUR,69869.524
2075,IND,31066.29471
2075,JPN,66094.75935
2075,LAM,42126.45081
2075,MEA,39138.89342
2075,NEU,57170.07124
2075,OAS,30909.96046
2075,REF,45385.27455
2075,SSA,19665.92835
2075,USA,78869.19184
2076,CAZ,73690.54428
2076,CHA,60316.07475
2076,EUR,70803.96874
2076,IND,31765.91516
2076,JPN,66892.02657
2076,LAM,42996.26301
2076,MEA,39887.41095
2076,NEU,58065.3178
2076,OAS,31587.25949
2076,REF,46092.68477
2076,SSA,20426.24607
2076,USA,79306.75259
2077,CAZ,74576.37825
2077,CHA,61063.27
2077,EUR,71737.19695
2077,IND,32469.70224
2077,JPN,67700.6395
2077,LAM,43872.64176
2077,MEA,40635.10852
2077,NEU,58965.01277
2077,OAS,32267.13388
2077,REF,46802.32419
2077,SSA,21179.13414
2077,USA,79740.49504
2078,CAZ,75453.08117
2078,CHA,61825.45724
2078,EUR,72669.211
2078,IND,33177.69328
2078,JPN,68520.84207
2078,LAM,44755.66172
2078,MEA,41381.98746
2078,NEU,59869.18939
2078,OAS,32949.59835
2078,REF,47514.20337
2078,SSA,21924.70093
2078,USA,80170.46893
2079,CAZ,76320.79348
2079,CHA,62603.09227
2079,EUR,73600.01326
2079,IND,33889.92608
2079,JPN,69352.88523
2079,LAM,45645.39866
2079,MEA,42128.04913
2079,NEU,60777.88121
2079,OAS,33634.66772
2079,REF,48228.33293
2079,SSA,22663.0527
2079,USA,80596.72318
2080,CAZ,77179.65278
2080,CHA,63396.64951
2080,EUR,74529.60609
2080,IND,34606.43886
2080,JPN,70197.02726
2080,LAM,46541.92952
2080,MEA,42873.29486
2080,NEU,61691.12215
